topic,index
3,20174
0,20175
6,20176
0,20177
1,20178
7,20179
6,20180
6,20181
5,20182
0,20183
0,20184
5,20185
0,20186
6,20187
1,20188
5,20189
1,20190
5,20191
3,20192
6,20193
1,20194
0,20195
1,20196
8,20197
6,20198
6,20199
6,20200
8,20201
6,20202
0,20203
5,20204
6,20205
0,20206
0,20207
6,20208
5,20209
1,20210
0,20211
6,20212
8,20213
1,20214
1,20215
0,20216
1,20217
1,20218
6,20219
1,20220
8,20221
0,20222
5,20223
8,20224
5,20225
3,20226
6,20227
0,20228
6,20229
1,20230
8,20231
6,20232
0,20233
8,20234
0,20235
5,20236
6,20237
5,20238
0,20239
7,20240
1,20241
8,20242
5,20243
0,20244
6,20245
0,20246
6,20247
6,20248
1,20249
0,20250
1,20251
6,20252
5,20253
0,20254
8,20255
8,20256
1,20257
5,20258
5,20259
1,20260
1,20261
8,20262
8,20263
3,20264
0,20265
6,20266
0,20267
5,20268
1,20269
5,20270
1,20271
1,20272
7,20273
0,20274
8,20275
0,20276
1,20277
6,20278
6,20279
8,20280
6,20281
3,20282
8,20283
1,20284
1,20285
3,20286
6,20287
6,20288
0,20289
3,20290
8,20291
7,20292
6,20293
5,20294
1,20295
1,20296
5,20297
5,20298
5,20299
5,20300
0,20301
0,20302
1,20303
6,20304
1,20305
0,20306
8,20307
0,20308
0,20309
5,20310
1,20311
8,20312
1,20313
6,20314
8,20315
0,20316
6,20317
0,20318
0,20319
0,20320
0,20321
6,20322
0,20323
5,20324
6,20325
7,20326
6,20327
1,20328
6,20329
1,20330
5,20331
0,20332
1,20333
6,20334
6,20335
6,20336
6,20337
1,20338
1,20339
3,20340
1,20341
6,20342
5,20343
0,20344
5,20345
1,20346
8,20347
1,20348
5,20349
6,20350
5,20351
0,20352
5,20353
6,20354
6,20355
0,20356
8,20357
7,20358
6,20359
5,20360
6,20361
3,20362
7,20363
8,20364
0,20365
1,20366
7,20367
0,20368
6,20369
6,20370
5,20371
0,20372
7,20373
6,20374
6,20375
1,20376
0,20377
0,20378
8,20379
1,20380
8,20381
1,20382
6,20383
8,20384
6,20385
8,20386
3,20387
1,20388
0,20389
7,20390
6,20391
6,20392
1,20393
8,20394
0,20395
8,20396
8,20397
1,20398
1,20399
1,20400
1,20401
0,20402
1,20403
1,20404
3,20405
5,20406
0,20407
5,20408
6,20409
6,20410
8,20411
5,20412
6,20413
6,20414
6,20415
6,20416
1,20417
0,20418
6,20419
6,20420
1,20421
1,20422
6,20423
1,20424
0,20425
1,20426
6,20427
6,20428
6,20429
0,20430
1,20431
6,20432
8,20433
7,20434
1,20435
5,20436
1,20437
1,20438
6,20439
1,20440
1,20441
1,20442
0,20443
1,20444
6,20445
1,20446
0,20447
7,20448
1,20449
0,20450
7,20451
8,20452
1,20453
5,20454
3,20455
0,20456
5,20457
6,20458
8,20459
0,20460
3,20461
1,20462
0,20463
0,20464
6,20465
8,20466
0,20467
0,20468
6,20469
1,20470
3,20471
7,20472
0,20473
7,20474
7,20475
0,20476
7,20477
8,20478
6,20479
6,20480
1,20481
6,20482
5,20483
0,20484
0,20485
6,20486
6,20487
6,20488
8,20489
1,20490
1,20491
0,20492
1,20493
1,20494
1,20495
0,20496
7,20497
7,20498
0,20499
6,20500
1,20501
6,20502
6,20503
0,20504
6,20505
0,20506
7,20507
3,20508
6,20509
8,20510
1,20511
5,20512
0,20513
6,20514
0,20515
1,20516
0,20517
0,20518
0,20519
6,20520
0,20521
1,20522
5,20523
1,20524
6,20525
1,20526
5,20527
5,20528
6,20529
3,20530
6,20531
8,20532
3,20533
1,20534
0,20535
5,20536
0,20537
0,20538
5,20539
1,20540
1,20541
6,20542
1,20543
5,20544
8,20545
1,20546
1,20547
5,20548
6,20549
5,20550
0,20551
2,20552
8,20553
6,20554
1,20555
3,20556
8,20557
1,20558
1,20559
6,20560
6,20561
2,20562
1,20563
8,20564
3,20565
0,20566
0,20567
8,20568
1,20569
1,20570
0,20571
0,20572
1,20573
5,20574
6,20575
8,20576
5,20577
6,20578
6,20579
6,20580
7,20581
0,20582
5,20583
8,20584
0,20585
6,20586
0,20587
8,20588
6,20589
6,20590
1,20591
0,20592
0,20593
6,20594
0,20595
1,20596
0,20597
6,20598
6,20599
8,20600
6,20601
3,20602
0,20603
5,20604
6,20605
8,20606
1,20607
3,20608
5,20609
5,20610
5,20611
0,20612
0,20613
3,20614
8,20615
6,20616
6,20617
0,20618
6,20619
0,20620
5,20621
6,20622
5,20623
5,20624
8,20625
6,20626
6,20627
7,20628
0,20629
0,20630
6,20631
1,20632
1,20633
6,20634
6,20635
1,20636
6,20637
8,20638
5,20639
1,20640
6,20641
1,20642
0,20643
8,20644
5,20645
0,20646
6,20647
6,20648
5,20649
1,20650
1,20651
8,20652
5,20653
6,20654
3,20655
1,20656
1,20657
8,20658
1,20659
8,20660
3,20661
6,20662
1,20663
8,20664
6,20665
6,20666
8,20667
0,20668
0,20669
6,20670
1,20671
0,20672
6,20673
3,20674
1,20675
0,20676
6,20677
1,20678
0,20679
8,20680
0,20681
6,20682
3,20683
1,20684
1,20685
6,20686
1,20687
0,20688
1,20689
6,20690
1,20691
6,20692
0,20693
8,20694
8,20695
1,20696
1,20697
6,20698
1,20699
1,20700
1,20701
6,20702
0,20703
0,20704
1,20705
6,20706
0,20707
6,20708
6,20709
1,20710
6,20711
3,20712
0,20713
6,20714
1,20715
8,20716
1,20717
0,20718
6,20719
8,20720
0,20721
6,20722
6,20723
5,20724
0,20725
6,20726
8,20727
0,20728
0,20729
1,20730
6,20731
1,20732
0,20733
1,20734
1,20735
0,20736
1,20737
1,20738
0,20739
6,20740
5,20741
1,20742
0,20743
1,20744
6,20745
6,20746
1,20747
8,20748
0,20749
1,20750
0,20751
6,20752
6,20753
5,20754
6,20755
5,20756
7,20757
0,20758
1,20759
6,20760
6,20761
0,20762
8,20763
0,20764
6,20765
0,20766
0,20767
7,20768
3,20769
1,20770
6,20771
0,20772
5,20773
1,20774
3,20775
0,20776
6,20777
6,20778
1,20779
0,20780
3,20781
6,20782
0,20783
8,20784
6,20785
6,20786
8,20787
1,20788
5,20789
6,20790
8,20791
6,20792
1,20793
1,20794
6,20795
0,20796
6,20797
6,20798
8,20799
1,20800
1,20801
0,20802
3,20803
1,20804
0,20805
0,20806
1,20807
6,20808
3,20809
6,20810
7,20811
0,20812
5,20813
1,20814
8,20815
1,20816
8,20817
7,20818
3,20819
6,20820
6,20821
6,20822
0,20823
0,20824
2,20825
1,20826
6,20827
0,20828
1,20829
3,20830
6,20831
0,20832
0,20833
6,20834
0,20835
8,20836
6,20837
3,20838
6,20839
6,20840
0,20841
8,20842
0,20843
5,20844
8,20845
6,20846
0,20847
0,20848
6,20849
6,20850
0,20851
1,20852
0,20853
0,20854
1,20855
8,20856
6,20857
5,20858
3,20859
5,20860
1,20861
0,20862
0,20863
1,20864
1,20865
5,20866
8,20867
5,20868
6,20869
1,20870
6,20871
1,20872
0,20873
1,20874
0,20875
1,20876
8,20877
0,20878
0,20879
0,20880
6,20881
0,20882
0,20883
0,20884
3,20885
6,20886
6,20887
3,20888
3,20889
8,20890
1,20891
0,20892
6,20893
6,20894
0,20895
0,20896
1,20897
0,20898
8,20899
8,20900
0,20901
6,20902
0,20903
0,20904
0,20905
3,20906
0,20907
6,20908
0,20909
6,20910
5,20911
3,20912
0,20913
0,20914
8,20915
8,20916
0,20917
8,20918
6,20919
0,20920
1,20921
1,20922
6,20923
0,20924
0,20925
3,20926
6,20927
3,20928
1,20929
6,20930
0,20931
3,20932
6,20933
1,20934
8,20935
1,20936
0,20937
3,20938
6,20939
0,20940
0,20941
3,20942
3,20943
0,20944
1,20945
1,20946
3,20947
6,20948
2,20949
5,20950
6,20951
8,20952
1,20953
0,20954
0,20955
1,20956
6,20957
6,20958
6,20959
6,20960
5,20961
6,20962
6,20963
2,20964
2,20965
2,20966
2,20967
2,20968
2,20969
2,20970
2,20971
2,20972
2,20973
2,20974
2,20975
2,20976
2,20977
2,20978
2,20979
6,20980
6,20981
2,20982
2,20983
2,20984
2,20985
2,20986
2,20987
2,20988
2,20989
2,20990
2,20991
6,20992
2,20993
6,20994
2,20995
2,20996
2,20997
2,20998
2,20999
2,21000
2,21001
2,21002
2,21003
2,21004
2,21005
2,21006
2,21007
2,21008
2,21009
2,21010
2,21011
2,21012
2,21013
2,21014
2,21015
2,21016
2,21017
2,21018
2,21019
2,21020
2,21021
2,21022
2,21023
2,21024
2,21025
2,21026
2,21027
2,21028
2,21029
2,21030
6,21031
2,21032
2,21033
2,21034
2,21035
2,21036
2,21037
2,21038
2,21039
2,21040
2,21041
2,21042
2,21043
2,21044
2,21045
2,21046
2,21047
2,21048
2,21049
2,21050
6,21051
2,21052
2,21053
2,21054
2,21055
2,21056
2,21057
2,21058
2,21059
2,21060
2,21061
2,21062
2,21063
2,21064
2,21065
2,21066
2,21067
2,21068
2,21069
2,21070
2,21071
2,21072
2,21073
2,21074
2,21075
2,21076
2,21077
2,21078
2,21079
6,21080
2,21081
2,21082
2,21083
2,21084
2,21085
2,21086
2,21087
2,21088
2,21089
2,21090
2,21091
2,21092
2,21093
2,21094
2,21095
2,21096
2,21097
2,21098
2,21099
2,21100
2,21101
2,21102
2,21103
2,21104
2,21105
2,21106
2,21107
2,21108
2,21109
2,21110
2,21111
2,21112
2,21113
2,21114
2,21115
2,21116
2,21117
6,21118
2,21119
2,21120
2,21121
2,21122
2,21123
6,21124
2,21125
2,21126
2,21127
2,21128
2,21129
2,21130
2,21131
2,21132
2,21133
2,21134
2,21135
2,21136
2,21137
2,21138
2,21139
2,21140
2,21141
2,21142
2,21143
6,21144
2,21145
2,21146
2,21147
6,21148
2,21149
2,21150
2,21151
2,21152
2,21153
2,21154
2,21155
2,21156
2,21157
2,21158
2,21159
2,21160
2,21161
2,21162
2,21163
6,21164
2,21165
2,21166
2,21167
2,21168
2,21169
2,21170
2,21171
2,21172
2,21173
2,21174
2,21175
2,21176
2,21177
2,21178
2,21179
0,21180
6,21181
2,21182
2,21183
2,21184
2,21185
2,21186
2,21187
2,21188
2,21189
2,21190
2,21191
6,21192
2,21193
2,21194
2,21195
2,21196
2,21197
2,21198
2,21199
2,21200
0,21201
2,21202
2,21203
2,21204
2,21205
2,21206
2,21207
6,21208
2,21209
2,21210
0,21211
2,21212
2,21213
2,21214
2,21215
2,21216
0,21217
2,21218
2,21219
0,21220
2,21221
2,21222
2,21223
2,21224
2,21225
2,21226
2,21227
0,21228
2,21229
2,21230
2,21231
6,21232
2,21233
2,21234
2,21235
2,21236
2,21237
2,21238
2,21239
2,21240
2,21241
2,21242
2,21243
2,21244
2,21245
2,21246
2,21247
6,21248
2,21249
0,21250
2,21251
2,21252
2,21253
2,21254
2,21255
2,21256
2,21257
2,21258
2,21259
2,21260
2,21261
0,21262
6,21263
2,21264
2,21265
2,21266
2,21267
0,21268
0,21269
6,21270
2,21271
2,21272
2,21273
2,21274
8,21275
2,21276
2,21277
6,21278
2,21279
2,21280
2,21281
2,21282
2,21283
2,21284
2,21285
2,21286
2,21287
2,21288
2,21289
2,21290
2,21291
2,21292
2,21293
2,21294
2,21295
6,21296
2,21297
2,21298
2,21299
0,21300
2,21301
2,21302
0,21303
2,21304
6,21305
2,21306
2,21307
2,21308
2,21309
6,21310
2,21311
2,21312
2,21313
2,21314
2,21315
2,21316
2,21317
2,21318
0,21319
2,21320
2,21321
2,21322
2,21323
2,21324
2,21325
2,21326
2,21327
2,21328
2,21329
2,21330
2,21331
2,21332
2,21333
2,21334
2,21335
0,21336
2,21337
2,21338
2,21339
2,21340
2,21341
2,21342
2,21343
6,21344
2,21345
2,21346
2,21347
2,21348
2,21349
2,21350
2,21351
2,21352
2,21353
2,21354
2,21355
2,21356
8,21357
2,21358
2,21359
2,21360
2,21361
2,21362
0,21363
0,21364
2,21365
2,21366
2,21367
2,21368
2,21369
2,21370
2,21371
2,21372
0,21373
2,21374
2,21375
2,21376
2,21377
2,21378
2,21379
2,21380
2,21381
2,21382
2,21383
2,21384
2,21385
2,21386
2,21387
2,21388
2,21389
2,21390
2,21391
2,21392
2,21393
2,21394
2,21395
2,21396
2,21397
6,21398
2,21399
2,21400
2,21401
2,21402
2,21403
2,21404
2,21405
6,21406
2,21407
0,21408
2,21409
2,21410
2,21411
2,21412
2,21413
6,21414
2,21415
2,21416
2,21417
2,21418
2,21419
2,21420
2,21421
2,21422
2,21423
1,21424
2,21425
2,21426
2,21427
2,21428
2,21429
2,21430
0,21431
2,21432
2,21433
2,21434
2,21435
2,21436
6,21437
2,21438
2,21439
2,21440
2,21441
2,21442
2,21443
2,21444
2,21445
2,21446
2,21447
6,21448
2,21449
2,21450
2,21451
2,21452
2,21453
2,21454
2,21455
2,21456
2,21457
6,21458
2,21459
2,21460
2,21461
6,21462
2,21463
6,21464
6,21465
0,21466
2,21467
2,21468
2,21469
2,21470
6,21471
2,21472
6,21473
2,21474
2,21475
2,21476
2,21477
6,21478
2,21479
6,21480
2,21481
2,21482
2,21483
2,21484
2,21485
2,21486
2,21487
2,21488
2,21489
2,21490
2,21491
2,21492
2,21493
2,21494
2,21495
2,21496
2,21497
2,21498
2,21499
2,21500
2,21501
2,21502
2,21503
2,21504
2,21505
2,21506
2,21507
2,21508
2,21509
2,21510
2,21511
2,21512
6,21513
2,21514
2,21515
2,21516
2,21517
2,21518
2,21519
2,21520
6,21521
2,21522
2,21523
2,21524
2,21525
2,21526
2,21527
2,21528
2,21529
0,21530
2,21531
2,21532
2,21533
2,21534
2,21535
2,21536
6,21537
2,21538
6,21539
2,21540
2,21541
2,21542
2,21543
2,21544
2,21545
2,21546
2,21547
2,21548
2,21549
2,21550
2,21551
2,21552
2,21553
2,21554
2,21555
2,21556
2,21557
6,21558
2,21559
2,21560
2,21561
2,21562
2,21563
2,21564
2,21565
2,21566
6,21567
2,21568
2,21569
2,21570
2,21571
2,21572
2,21573
2,21574
2,21575
6,21576
6,21577
2,21578
2,21579
2,21580
2,21581
2,21582
2,21583
2,21584
2,21585
2,21586
2,21587
2,21588
2,21589
2,21590
2,21591
2,21592
2,21593
2,21594
0,21595
2,21596
2,21597
2,21598
2,21599
2,21600
2,21601
2,21602
2,21603
2,21604
2,21605
2,21606
2,21607
2,21608
2,21609
2,21610
2,21611
2,21612
2,21613
6,21614
2,21615
2,21616
2,21617
2,21618
2,21619
2,21620
6,21621
2,21622
2,21623
2,21624
2,21625
2,21626
6,21627
2,21628
6,21629
2,21630
2,21631
2,21632
2,21633
6,21634
2,21635
2,21636
2,21637
2,21638
2,21639
2,21640
2,21641
2,21642
2,21643
2,21644
2,21645
2,21646
2,21647
2,21648
2,21649
0,21650
2,21651
2,21652
2,21653
2,21654
0,21655
2,21656
2,21657
0,21658
2,21659
2,21660
2,21661
2,21662
6,21663
2,21664
2,21665
2,21666
2,21667
2,21668
2,21669
2,21670
2,21671
2,21672
2,21673
2,21674
2,21675
2,21676
2,21677
2,21678
2,21679
2,21680
2,21681
2,21682
2,21683
2,21684
2,21685
2,21686
2,21687
2,21688
2,21689
2,21690
2,21691
2,21692
2,21693
2,21694
2,21695
2,21696
2,21697
2,21698
2,21699
2,21700
2,21701
0,21702
2,21703
2,21704
2,21705
2,21706
2,21707
2,21708
2,21709
2,21710
2,21711
2,21712
2,21713
2,21714
2,21715
2,21716
2,21717
1,21718
2,21719
2,21720
2,21721
2,21722
2,21723
2,21724
6,21725
2,21726
2,21727
0,21728
2,21729
1,21730
3,21731
2,21732
0,21733
2,21734
2,21735
2,21736
2,21737
2,21738
2,21739
2,21740
2,21741
2,21742
2,21743
2,21744
2,21745
6,21746
2,21747
2,21748
2,21749
2,21750
2,21751
2,21752
2,21753
2,21754
2,21755
2,21756
2,21757
2,21758
2,21759
2,21760
6,21761
2,21762
2,21763
2,21764
2,21765
2,21766
2,21767
2,21768
2,21769
2,21770
2,21771
2,21772
2,21773
2,21774
2,21775
2,21776
2,21777
2,21778
2,21779
2,21780
2,21781
2,21782
6,21783
2,21784
2,21785
2,21786
2,21787
2,21788
2,21789
2,21790
2,21791
2,21792
2,21793
2,21794
2,21795
2,21796
2,21797
2,21798
2,21799
2,21800
2,21801
2,21802
0,21803
2,21804
2,21805
2,21806
2,21807
2,21808
2,21809
2,21810
2,21811
2,21812
2,21813
2,21814
2,21815
2,21816
2,21817
2,21818
2,21819
2,21820
2,21821
2,21822
2,21823
0,21824
6,21825
2,21826
6,21827
2,21828
2,21829
1,21830
2,21831
2,21832
2,21833
2,21834
2,21835
2,21836
2,21837
2,21838
2,21839
2,21840
2,21841
2,21842
2,21843
2,21844
2,21845
2,21846
2,21847
2,21848
2,21849
2,21850
2,21851
2,21852
2,21853
6,21854
2,21855
2,21856
2,21857
6,21858
2,21859
2,21860
2,21861
2,21862
2,21863
2,21864
2,21865
2,21866
2,21867
2,21868
2,21869
2,21870
2,21871
2,21872
2,21873
2,21874
2,21875
2,21876
2,21877
2,21878
2,21879
2,21880
2,21881
2,21882
2,21883
2,21884
2,21885
2,21886
2,21887
2,21888
2,21889
0,21890
3,21891
2,21892
2,21893
2,21894
2,21895
2,21896
6,21897
6,21898
2,21899
2,21900
2,21901
2,21902
2,21903
2,21904
2,21905
2,21906
2,21907
2,21908
2,21909
2,21910
2,21911
2,21912
2,21913
2,21914
2,21915
2,21916
2,21917
2,21918
2,21919
2,21920
6,21921
3,21922
0,21923
0,21924
3,21925
2,21926
0,21927
2,21928
2,21929
2,21930
2,21931
2,21932
2,21933
2,21934
2,21935
2,21936
2,21937
2,21938
2,21939
2,21940
2,21941
2,21942
2,21943
2,21944
2,21945
2,21946
2,21947
2,21948
2,21949
2,21950
2,21951
2,21952
2,21953
2,21954
2,21955
2,21956
2,21957
2,21958
2,21959
3,21960
2,21961
6,21962
2,21963
2,21964
2,21965
2,21966
2,21967
2,21968
2,21969
2,21970
2,21971
2,21972
2,21973
2,21974
2,21975
2,21976
2,21977
2,21978
2,21979
2,21980
2,21981
2,21982
2,21983
2,21984
2,21985
2,21986
2,21987
2,21988
6,21989
2,21990
2,21991
2,21992
2,21993
2,21994
2,21995
2,21996
2,21997
2,21998
2,21999
2,22000
2,22001
2,22002
2,22003
2,22004
0,22005
0,22006
0,22007
2,22008
2,22009
2,22010
2,22011
2,22012
2,22013
2,22014
2,22015
0,22016
2,22017
3,22018
0,22019
6,22020
2,22021
2,22022
2,22023
2,22024
2,22025
6,22026
2,22027
2,22028
2,22029
2,22030
2,22031
2,22032
2,22033
2,22034
2,22035
2,22036
2,22037
2,22038
2,22039
2,22040
2,22041
2,22042
2,22043
2,22044
2,22045
2,22046
2,22047
2,22048
2,22049
2,22050
2,22051
2,22052
2,22053
2,22054
2,22055
2,22056
2,22057
2,22058
2,22059
2,22060
2,22061
2,22062
2,22063
2,22064
2,22065
2,22066
2,22067
2,22068
2,22069
6,22070
2,22071
2,22072
2,22073
2,22074
2,22075
2,22076
2,22077
2,22078
2,22079
2,22080
2,22081
0,22082
2,22083
2,22084
2,22085
6,22086
2,22087
2,22088
2,22089
2,22090
2,22091
2,22092
2,22093
2,22094
2,22095
0,22096
2,22097
2,22098
2,22099
2,22100
2,22101
2,22102
2,22103
2,22104
2,22105
2,22106
2,22107
2,22108
2,22109
2,22110
2,22111
2,22112
2,22113
2,22114
2,22115
2,22116
2,22117
2,22118
2,22119
2,22120
2,22121
2,22122
2,22123
2,22124
2,22125
2,22126
2,22127
2,22128
6,22129
2,22130
2,22131
2,22132
2,22133
2,22134
2,22135
2,22136
2,22137
2,22138
2,22139
2,22140
2,22141
2,22142
2,22143
2,22144
2,22145
2,22146
2,22147
2,22148
2,22149
2,22150
2,22151
1,22152
2,22153
2,22154
2,22155
2,22156
2,22157
2,22158
2,22159
2,22160
2,22161
2,22162
2,22163
2,22164
2,22165
2,22166
2,22167
2,22168
2,22169
5,22170
5,22171
5,22172
5,22173
5,22174
5,22175
5,22176
5,22177
5,22178
5,22179
0,22180
5,22181
5,22182
5,22183
5,22184
5,22185
5,22186
5,22187
5,22188
5,22189
5,22190
5,22191
5,22192
5,22193
5,22194
5,22195
5,22196
5,22197
5,22198
5,22199
5,22200
5,22201
5,22202
5,22203
5,22204
5,22205
5,22206
5,22207
5,22208
5,22209
5,22210
5,22211
5,22212
5,22213
5,22214
5,22215
5,22216
5,22217
5,22218
5,22219
5,22220
5,22221
5,22222
0,22223
5,22224
5,22225
5,22226
5,22227
5,22228
5,22229
5,22230
5,22231
5,22232
5,22233
5,22234
5,22235
5,22236
5,22237
5,22238
5,22239
5,22240
5,22241
5,22242
5,22243
5,22244
5,22245
5,22246
5,22247
5,22248
5,22249
5,22250
5,22251
5,22252
5,22253
5,22254
5,22255
5,22256
5,22257
1,22258
5,22259
5,22260
0,22261
5,22262
5,22263
5,22264
5,22265
5,22266
5,22267
5,22268
5,22269
5,22270
5,22271
5,22272
5,22273
5,22274
5,22275
5,22276
5,22277
5,22278
5,22279
5,22280
5,22281
5,22282
5,22283
5,22284
8,22285
0,22286
5,22287
5,22288
5,22289
5,22290
5,22291
5,22292
5,22293
5,22294
5,22295
5,22296
5,22297
5,22298
5,22299
5,22300
5,22301
5,22302
6,22303
5,22304
0,22305
5,22306
5,22307
5,22308
5,22309
5,22310
5,22311
5,22312
5,22313
5,22314
5,22315
5,22316
5,22317
5,22318
5,22319
5,22320
5,22321
5,22322
5,22323
5,22324
5,22325
5,22326
5,22327
5,22328
5,22329
5,22330
5,22331
5,22332
5,22333
5,22334
5,22335
5,22336
5,22337
5,22338
5,22339
5,22340
5,22341
5,22342
1,22343
5,22344
5,22345
5,22346
5,22347
5,22348
5,22349
8,22350
0,22351
5,22352
5,22353
5,22354
5,22355
5,22356
5,22357
5,22358
5,22359
5,22360
5,22361
5,22362
5,22363
5,22364
5,22365
5,22366
5,22367
5,22368
5,22369
5,22370
5,22371
5,22372
5,22373
5,22374
5,22375
5,22376
5,22377
5,22378
0,22379
5,22380
5,22381
5,22382
5,22383
5,22384
5,22385
6,22386
5,22387
5,22388
5,22389
5,22390
5,22391
5,22392
5,22393
5,22394
5,22395
5,22396
5,22397
5,22398
5,22399
5,22400
5,22401
5,22402
5,22403
5,22404
5,22405
5,22406
5,22407
5,22408
5,22409
5,22410
5,22411
0,22412
5,22413
5,22414
8,22415
8,22416
8,22417
8,22418
8,22419
8,22420
8,22421
8,22422
8,22423
8,22424
8,22425
8,22426
8,22427
8,22428
8,22429
8,22430
8,22431
8,22432
8,22433
8,22434
8,22435
8,22436
8,22437
8,22438
8,22439
8,22440
8,22441
8,22442
8,22443
8,22444
8,22445
8,22446
8,22447
8,22448
8,22449
8,22450
8,22451
8,22452
8,22453
8,22454
8,22455
8,22456
8,22457
8,22458
8,22459
8,22460
8,22461
0,22462
8,22463
8,22464
8,22465
8,22466
8,22467
8,22468
8,22469
8,22470
8,22471
8,22472
8,22473
8,22474
8,22475
8,22476
8,22477
8,22478
8,22479
8,22480
8,22481
8,22482
8,22483
8,22484
8,22485
8,22486
8,22487
8,22488
8,22489
8,22490
8,22491
8,22492
8,22493
8,22494
8,22495
8,22496
8,22497
8,22498
8,22499
8,22500
8,22501
6,22502
8,22503
6,22504
8,22505
8,22506
8,22507
8,22508
8,22509
8,22510
8,22511
8,22512
8,22513
8,22514
8,22515
8,22516
8,22517
8,22518
8,22519
8,22520
8,22521
8,22522
8,22523
8,22524
8,22525
8,22526
8,22527
8,22528
8,22529
8,22530
6,22531
8,22532
8,22533
8,22534
8,22535
8,22536
8,22537
8,22538
8,22539
8,22540
8,22541
8,22542
8,22543
8,22544
8,22545
8,22546
8,22547
8,22548
8,22549
8,22550
8,22551
8,22552
8,22553
8,22554
8,22555
8,22556
8,22557
8,22558
8,22559
8,22560
8,22561
8,22562
8,22563
8,22564
8,22565
8,22566
8,22567
8,22568
6,22569
8,22570
8,22571
8,22572
8,22573
8,22574
8,22575
8,22576
8,22577
8,22578
8,22579
8,22580
8,22581
8,22582
8,22583
8,22584
8,22585
8,22586
8,22587
8,22588
8,22589
8,22590
8,22591
8,22592
8,22593
8,22594
8,22595
8,22596
8,22597
8,22598
8,22599
8,22600
8,22601
8,22602
8,22603
8,22604
8,22605
8,22606
8,22607
8,22608
8,22609
8,22610
8,22611
8,22612
8,22613
8,22614
8,22615
8,22616
8,22617
8,22618
8,22619
8,22620
8,22621
8,22622
8,22623
8,22624
8,22625
8,22626
8,22627
8,22628
8,22629
8,22630
8,22631
8,22632
8,22633
6,22634
8,22635
8,22636
8,22637
8,22638
8,22639
8,22640
8,22641
8,22642
8,22643
8,22644
8,22645
8,22646
8,22647
8,22648
8,22649
8,22650
8,22651
8,22652
8,22653
8,22654
8,22655
8,22656
8,22657
8,22658
8,22659
8,22660
8,22661
6,22662
8,22663
8,22664
8,22665
8,22666
8,22667
8,22668
8,22669
8,22670
8,22671
8,22672
8,22673
8,22674
8,22675
8,22676
8,22677
8,22678
8,22679
8,22680
8,22681
8,22682
8,22683
8,22684
8,22685
8,22686
8,22687
8,22688
8,22689
8,22690
8,22691
8,22692
8,22693
8,22694
8,22695
8,22696
8,22697
8,22698
8,22699
8,22700
8,22701
8,22702
8,22703
8,22704
8,22705
8,22706
8,22707
8,22708
8,22709
8,22710
8,22711
8,22712
8,22713
8,22714
8,22715
8,22716
8,22717
8,22718
8,22719
8,22720
8,22721
8,22722
8,22723
8,22724
8,22725
8,22726
8,22727
8,22728
8,22729
8,22730
8,22731
8,22732
8,22733
8,22734
0,22735
8,22736
8,22737
8,22738
8,22739
8,22740
8,22741
8,22742
8,22743
8,22744
8,22745
8,22746
8,22747
8,22748
8,22749
8,22750
1,22751
8,22752
8,22753
8,22754
8,22755
8,22756
8,22757
8,22758
8,22759
0,22760
8,22761
8,22762
8,22763
6,22764
8,22765
8,22766
2,22767
8,22768
8,22769
8,22770
8,22771
8,22772
8,22773
8,22774
8,22775
8,22776
0,22777
8,22778
8,22779
8,22780
8,22781
8,22782
8,22783
8,22784
8,22785
8,22786
8,22787
8,22788
8,22789
8,22790
8,22791
8,22792
8,22793
8,22794
8,22795
8,22796
8,22797
8,22798
8,22799
6,22800
8,22801
8,22802
8,22803
8,22804
8,22805
8,22806
8,22807
6,22808
8,22809
8,22810
8,22811
8,22812
6,22813
8,22814
8,22815
8,22816
8,22817
8,22818
8,22819
8,22820
8,22821
8,22822
8,22823
8,22824
8,22825
8,22826
8,22827
8,22828
8,22829
8,22830
8,22831
8,22832
8,22833
8,22834
8,22835
8,22836
8,22837
8,22838
8,22839
8,22840
8,22841
8,22842
8,22843
8,22844
8,22845
8,22846
8,22847
8,22848
8,22849
8,22850
8,22851
8,22852
8,22853
8,22854
8,22855
8,22856
8,22857
8,22858
8,22859
8,22860
8,22861
8,22862
8,22863
8,22864
8,22865
8,22866
8,22867
8,22868
8,22869
8,22870
8,22871
8,22872
8,22873
8,22874
8,22875
8,22876
8,22877
8,22878
8,22879
8,22880
8,22881
8,22882
0,22883
8,22884
8,22885
8,22886
8,22887
8,22888
8,22889
8,22890
8,22891
8,22892
8,22893
8,22894
8,22895
8,22896
8,22897
8,22898
8,22899
8,22900
8,22901
8,22902
8,22903
8,22904
8,22905
8,22906
8,22907
8,22908
0,22909
8,22910
8,22911
8,22912
8,22913
8,22914
8,22915
8,22916
8,22917
8,22918
6,22919
8,22920
8,22921
8,22922
8,22923
8,22924
8,22925
8,22926
8,22927
8,22928
6,22929
8,22930
8,22931
8,22932
8,22933
8,22934
8,22935
8,22936
8,22937
8,22938
8,22939
8,22940
8,22941
8,22942
8,22943
8,22944
8,22945
6,22946
8,22947
2,22948
8,22949
8,22950
8,22951
8,22952
8,22953
8,22954
8,22955
8,22956
8,22957
8,22958
8,22959
8,22960
8,22961
8,22962
8,22963
8,22964
6,22965
8,22966
8,22967
8,22968
8,22969
8,22970
8,22971
8,22972
